name,kind,gradient_noise,drift_per_step,amplitude,period,jump_interval,method,seed,dim,condition_number,tail_mse,tail_regret,tail_p90_error,phase_lag_steps,time_to_recovery
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1008,20,5.0,0.000530034115813932,0.0005915745594273175,0.028597531631749017,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1008,20,5.0,0.0011771431840928955,0.0014169593905741767,0.04176001044270064,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1008,20,5.0,0.0003464474655233614,0.0004178495250466739,0.023731507139530334,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1009,20,5.0,0.00043112428663114705,0.0004456676767443419,0.02402145243960141,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1009,20,5.0,0.0008835841483694852,0.001066327525756967,0.03561715796899779,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1009,20,5.0,0.0005447937334641964,0.0006088693222250314,0.027981962540705143,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1009,20,5.0,0.0012409486332386071,0.0015335778245884673,0.04203911962951599,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1009,20,5.0,0.0005080072315437261,0.0006043273398817979,0.02761905682276344,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1010,20,5.0,0.00042599319612593147,0.0004392755983675167,0.022920535292329076,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1010,20,5.0,0.0008650463632386839,0.0010515993776333713,0.03556714705683722,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1010,20,5.0,0.0005410030649261351,0.0006131364834220153,0.028544983983744582,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1010,20,5.0,0.0012474419742074007,0.0015362182779358486,0.04160749476207605,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1010,20,5.0,0.0004044217249297552,0.0004944145358017689,0.02364332341634971,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1011,20,5.0,0.00039115805018216133,0.00042083663521652967,0.022307758632744874,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1011,20,5.0,0.0008662717754200322,0.0010550333479568152,0.035759280617466846,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1011,20,5.0,0.0005205992393686818,0.0005998068058335306,0.02757956088713035,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1011,20,5.0,0.0011347912421931546,0.0013999911350771313,0.03978965281837942,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1011,20,5.0,0.0003362941228467155,0.00042884010986526,0.02201028126086126,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1012,20,5.0,0.00040323252679573616,0.00042667735116211857,0.022821953219214885,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1012,20,5.0,0.0008357558971398254,0.0010130937305315839,0.034413222531099935,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1012,20,5.0,0.0005136097288534236,0.0005910763369872587,0.027478695748874918,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1012,20,5.0,0.0012065129428220922,0.0014750744271525412,0.04102427475442501,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1012,20,5.0,0.0005562400003492319,0.000741272781288706,0.02817851791537009,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1013,20,5.0,0.000402734933286108,0.0004247347125454425,0.022831921247934265,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1013,20,5.0,0.0008536270428849196,0.001033112642015373,0.03485737880716509,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1013,20,5.0,0.0005206862965446143,0.0005951227008424333,0.02782863545932601,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1013,20,5.0,0.0012507756239886556,0.0014991738090090001,0.0426508636332695,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1013,20,5.0,0.00037686917978559597,0.0004936016630973144,0.02312775556791989,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1014,20,5.0,0.00035606771921931226,0.0004042892173219051,0.022479702406100626,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1014,20,5.0,0.0009220583049093671,0.0011048343095686614,0.0368823283744354,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1014,20,5.0,0.0005513111851165549,0.0006145552856166254,0.02882238820045673,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1014,20,5.0,0.0012301967305652704,0.0014473110246815684,0.04269605317061248,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1014,20,5.0,0.0004282225202852749,0.0005433335741435114,0.02573468192537927,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1015,20,5.0,0.0003835960486129977,0.000404079680764678,0.022408550254550574,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1015,20,5.0,0.0008968785609752886,0.0010974353449428988,0.0367797690105329,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1015,20,5.0,0.0005431840642488641,0.0006143497710686158,0.028812733617619657,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1015,20,5.0,0.0012825236655071475,0.0015601770289517087,0.04362544177383932,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1015,20,5.0,0.00039978605578943184,0.0004954047384836416,0.024375794838546346,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1016,20,5.0,0.0004082211575519422,0.00042525133649017765,0.022853218036817502,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1016,20,5.0,0.0007837468754487856,0.0009837356675332183,0.03470015584558073,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1016,20,5.0,0.0004859312376839333,0.0005615004948174582,0.02747621608707309,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1016,20,5.0,0.0010966722983046936,0.0013743675365026544,0.041312004023331086,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1016,20,5.0,0.00031466547241921757,0.00037386522944470214,0.02115873023477678,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1017,20,5.0,0.0003809069115252501,0.0004032380999172884,0.02232830082587515,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1017,20,5.0,0.000886140775434007,0.0010871043682142722,0.035488851470893784,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1017,20,5.0,0.0005439459777001252,0.0006127208188893859,0.027909792855902935,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1017,20,5.0,0.0011797156431559929,0.0014362527009659728,0.04105559452398386,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1017,20,5.0,0.0005276266110829427,0.0006505198016569535,0.02824628925195578,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1018,20,5.0,0.00039558363895193376,0.00041907150444027826,0.02279143657559516,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1018,20,5.0,0.0008277529417522461,0.0010212508532292082,0.03422795543621241,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1018,20,5.0,0.0005119944768333935,0.0005913333888157473,0.02787234791488625,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1018,20,5.0,0.0012045500421477833,0.0014429044009832343,0.04152589872713113,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1018,20,5.0,0.00047615658014943553,0.0006399943795366833,0.02614696530216758,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1019,20,5.0,0.00040110195196617354,0.00041753091881622254,0.022833366764950198,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1019,20,5.0,0.0008195427877401641,0.0010048148459316734,0.035311564820279334,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1019,20,5.0,0.0005224283346411348,0.0005932289131262272,0.028841516108558226,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1019,20,5.0,0.0011723891517961035,0.0014342692446118735,0.04151722405664772,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1019,20,5.0,0.0003449277009343879,0.00042184343159628495,0.02255887757612175,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1020,20,5.0,0.0003989641091818901,0.0004217968911515443,0.022525097958005905,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1020,20,5.0,0.000873277046654219,0.0010052087620273115,0.0360522062962964,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1020,20,5.0,0.000538231874012815,0.0005890719044199914,0.02832661492244018,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1020,20,5.0,0.0012451322164221885,0.0014724836604548543,0.04305447563947302,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1020,20,5.0,0.0004248465236770363,0.0005476719681717548,0.025113613891880635,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1021,20,5.0,0.0003623686229995107,0.00040038595839466144,0.021520233725192,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1021,20,5.0,0.0007987316232907153,0.0009814545186310692,0.033848903319632334,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1021,20,5.0,0.0005071099468784747,0.000581128830616504,0.02806129837795487,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1021,20,5.0,0.0011886965930451993,0.0014577188254547469,0.042005244981527474,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1021,20,5.0,0.00041231755783306873,0.0005294421897853204,0.02494674427486788,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1022,20,5.0,0.00039175064960149874,0.000417819472969403,0.022263498209048358,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1022,20,5.0,0.0008415988600424618,0.0010288219838498743,0.034954849898445765,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1022,20,5.0,0.0005169289572635185,0.0005915680270205906,0.027423754871505092,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1022,20,5.0,0.0011755187496169332,0.0014660736559962695,0.040804390362116257,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1022,20,5.0,0.0004413616853474292,0.0005565330852603356,0.024821351521716748,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1023,20,5.0,0.0004265064636568152,0.0004452761617652505,0.023261520224011765,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1023,20,5.0,0.0007669781454029894,0.0009590511610549055,0.03244623686887586,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1023,20,5.0,0.00046932959463072703,0.0005500351558050752,0.025974790890665237,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1023,20,5.0,0.0010431065375424843,0.0013040324541022871,0.0383504236507494,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1023,20,5.0,0.0004308700962158503,0.0005640610477808346,0.025177195919433668,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1024,20,5.0,0.0003894547103714309,0.000414298284924174,0.022381288383613574,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1024,20,5.0,0.000807970982860261,0.0010184709656484933,0.03440238792871516,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1024,20,5.0,0.0004964249226067914,0.0005813431620118461,0.027482482448793727,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1024,20,5.0,0.0011583582135030056,0.0014349459527316527,0.042630460615972254,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1024,20,5.0,0.0003538217221409725,0.0004625504598163427,0.022722573903733737,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1025,20,5.0,0.0003751130221878529,0.00040751193768555723,0.021783455048537306,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1025,20,5.0,0.0008789581742709921,0.001063837262996879,0.0359780535050924,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1025,20,5.0,0.000537934258296394,0.0006060359986886252,0.028381460166468992,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1025,20,5.0,0.0012350682330401477,0.0014794541835976966,0.042782721870469186,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1025,20,5.0,0.00043303971893563485,0.0005499590741556389,0.025235850326533676,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1026,20,5.0,0.000378961653427238,0.00041637649883897684,0.022131041977070637,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1026,20,5.0,0.0009028757609634549,0.0011339830889609704,0.03635118958483755,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1026,20,5.0,0.0005192884430486038,0.0006019733664121299,0.027880566072962052,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1026,20,5.0,0.001181906671055342,0.0014777471264825301,0.041602666148745075,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1026,20,5.0,0.00036083584130351275,0.00046467760534667614,0.023219395008708812,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1027,20,5.0,0.00039426959184521025,0.00042907017590970654,0.022715630598587635,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1027,20,5.0,0.0008581556830172119,0.001037708229838032,0.03529872307050975,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1027,20,5.0,0.0005247104547414078,0.0005948319243398042,0.027885962546915357,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1027,20,5.0,0.0012114077496357995,0.0014525203186482236,0.04242519029799493,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1027,20,5.0,0.0003929248263276361,0.0004997141019420017,0.023299630542833932,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1028,20,5.0,0.0004296997893303435,0.00044493130878226107,0.024031786050998483,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1028,20,5.0,0.0008298496504237044,0.0010236246980414873,0.036090011617272655,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1028,20,5.0,0.000511850305106795,0.000593271219263628,0.028941989740563306,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1028,20,5.0,0.0010727039216971458,0.001341309136212419,0.04078074413728545,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1028,20,5.0,0.00042808464298343756,0.0005431374917665334,0.025496360744844897,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1029,20,5.0,0.0003611013325949725,0.0004035846818640338,0.021450912168093507,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1029,20,5.0,0.0009218801851247061,0.0011343888724061667,0.03626662426713348,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1029,20,5.0,0.0005412987262175382,0.0006199228174330868,0.02798827977024631,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1029,20,5.0,0.0012516914720743658,0.0015091156295185442,0.04310449672796341,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1029,20,5.0,0.0004390637444271402,0.0005614150100728501,0.02549923406273322,,
linear_slow,linear,0.02,0.002,0.0,0,0,SGD,1030,20,5.0,0.00038302779749993765,0.00041921479471246635,0.022665732131877257,,
linear_slow,linear,0.02,0.002,0.0,0,0,HeavyBall,1030,20,5.0,0.0008763874010887212,0.0010223919536039168,0.03623082501525321,,
linear_slow,linear,0.02,0.002,0.0,0,0,Nesterov,1030,20,5.0,0.0005540838564184579,0.0006138862033414239,0.029491863048361475,,
linear_slow,linear,0.02,0.002,0.0,0,0,Adam,1030,20,5.0,0.0011951905375627565,0.0014046083946221343,0.04255323417379685,,
linear_slow,linear,0.02,0.002,0.0,0,0,AMSGrad,1030,20,5.0,0.00045575322147521093,0.0005737602768417743,0.025332592355880618,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1001,20,5.0,0.030464184638288358,0.03126546887599371,0.17868649521640134,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1001,20,5.0,0.0012133072667952238,0.0014438819698441535,0.04215759747560782,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1001,20,5.0,0.0008527504128307084,0.0009351870807365647,0.03574367490695947,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1001,20,5.0,0.0014468704253639453,0.0016845669256757905,0.0471241867618952,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1001,20,5.0,0.0026099106298988167,0.002757322850275025,0.0562290412913991,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1002,20,5.0,0.030844056284858038,0.031395059610624984,0.17825423616980987,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1002,20,5.0,0.001163628377452317,0.0013233467751943043,0.04247726122025024,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1002,20,5.0,0.0008345602812838412,0.0008886773237915328,0.03588003120694496,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1002,20,5.0,0.0012414512853566398,0.0014828803625339592,0.04381305684112579,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1002,20,5.0,0.0030331629041276177,0.003075363235597251,0.06040606478829434,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1003,20,5.0,0.03072935934200574,0.03130138026750171,0.1780108520488329,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1003,20,5.0,0.001225150284640372,0.001394904064225682,0.04252297668751759,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1003,20,5.0,0.0008662087292556847,0.0009273593080236772,0.035755490145327876,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1003,20,5.0,0.0014410252140063767,0.0016788606304330455,0.04609237580853253,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1003,20,5.0,0.0024295580029418122,0.0025881375539342456,0.054414246878903755,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1004,20,5.0,0.030394187366463092,0.031008636124859112,0.17769266849136375,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1004,20,5.0,0.001145276894653114,0.0013380206063369415,0.04073332432191273,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1004,20,5.0,0.0008178973196899987,0.0008963345221725882,0.034955636550141396,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1004,20,5.0,0.0013465272460248018,0.0016040360993141562,0.04551405387618419,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1004,20,5.0,0.0017879159126035302,0.002029096508832417,0.047946600728030996,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1005,20,5.0,0.030516781961946085,0.03136588161622873,0.1772686425636852,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1005,20,5.0,0.0011356344490678683,0.0013063200179352463,0.0394709924238595,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1005,20,5.0,0.0008230602505771934,0.0009029875204297011,0.03404970495362743,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1005,20,5.0,0.0012837992540145585,0.001520268362470899,0.04287634834401772,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1005,20,5.0,0.0023488689228194025,0.002691340749560307,0.05283342303694527,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1006,20,5.0,0.030681698546157214,0.0312864718591183,0.17786885660143784,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1006,20,5.0,0.0012305311293684309,0.0014140300228933029,0.04076843544507777,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1006,20,5.0,0.0008618485153205693,0.0009266416190280354,0.03463107523817177,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1006,20,5.0,0.0014184256593887735,0.001659338620118852,0.0446860085067322,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1006,20,5.0,0.0016391951642271416,0.0017710559994102426,0.04621758548946095,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1007,20,5.0,0.030471340500451687,0.031163860836637535,0.17800454073568273,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1007,20,5.0,0.0011502979041259139,0.0013759050666002479,0.04153470448341681,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1007,20,5.0,0.0008183506976979002,0.0009001309959158221,0.034856595857954434,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1007,20,5.0,0.0013303142011818355,0.0016044694545803986,0.04467451307754663,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1007,20,5.0,0.0026006817328029373,0.002600598703135879,0.05716189750927649,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1008,20,5.0,0.03046427395728011,0.03125721560187082,0.1781126983221708,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1008,20,5.0,0.0011800646579713176,0.001390230087728196,0.04149206301195361,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1008,20,5.0,0.0008338805069103658,0.0009217819420423508,0.03543745703242918,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1008,20,5.0,0.0013552596678765693,0.0016323203989472258,0.044405120594549104,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1008,20,5.0,0.003092619880809153,0.003240311580971398,0.06081913622514012,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1009,20,5.0,0.0302822424888771,0.031025753883813866,0.17670785987620585,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1009,20,5.0,0.0010985625961116802,0.0013352157626648326,0.0392795630896852,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1009,20,5.0,0.000771692046016942,0.0008730592472806642,0.03316368661778809,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1009,20,5.0,0.001267517722181625,0.0015769095806192517,0.04219740083742191,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1009,20,5.0,0.0030224068025317572,0.0032980571968853666,0.059825768813180455,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1010,20,5.0,0.03050899636356439,0.03129237288353015,0.17734739275684627,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1010,20,5.0,0.0012401308839067914,0.0014625987217863085,0.04293142041363724,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1010,20,5.0,0.0008618397539521376,0.0009380769703839626,0.03558984857846442,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1010,20,5.0,0.001462961527301461,0.0017395289436063649,0.046471188124204275,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1010,20,5.0,0.0014619916715318173,0.001769913716430605,0.043350327728079556,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1011,20,5.0,0.030589074869401333,0.031300527467856436,0.17805385219777017,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1011,20,5.0,0.001145896217720062,0.0013582799230780805,0.04089870072613251,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1011,20,5.0,0.0008215145201085161,0.0008962641355821177,0.035126313779660356,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1011,20,5.0,0.0013336682627580932,0.001569117441247182,0.04331800706988312,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1011,20,5.0,0.0020985995264520122,0.0023385728516322,0.05138687450730397,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1012,20,5.0,0.030201779225311573,0.03113483033113212,0.17715626190050313,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1012,20,5.0,0.0012037120660409696,0.0014012322921565568,0.041346251824035965,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1012,20,5.0,0.0008461878715208238,0.0009270583460730145,0.0357778182936769,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1012,20,5.0,0.0013906099896131585,0.0016251673019840895,0.04562879031818674,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1012,20,5.0,0.0024812135252999428,0.002455449659520833,0.05816874817806463,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1013,20,5.0,0.03040913914930128,0.031129745844507263,0.1771096251294824,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1013,20,5.0,0.0011164734129233671,0.0013130675869526614,0.040200634828129515,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1013,20,5.0,0.0008086442854918987,0.0008848907133755634,0.03435639060129032,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1013,20,5.0,0.0013396011889683806,0.0016265200248294504,0.043878229020615965,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1013,20,5.0,0.0020912092239619277,0.002422913967386509,0.050091589350678326,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1014,20,5.0,0.030299965035733133,0.03096724415427291,0.17707076536839636,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1014,20,5.0,0.0011830031675891459,0.0013906123145307275,0.04178085917807311,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1014,20,5.0,0.0008231469624436068,0.000893980036959465,0.03521663778601453,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1014,20,5.0,0.0014234967814981813,0.001672890912393058,0.044904915268261104,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1014,20,5.0,0.0021196115005983865,0.002292738907972437,0.0529194385894137,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1015,20,5.0,0.03062012162383445,0.03134741568059871,0.17760349571833606,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1015,20,5.0,0.0011478658112294155,0.001344806474655278,0.04123560427756654,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1015,20,5.0,0.0008273484295870631,0.0009004307402207001,0.03531580125881288,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1015,20,5.0,0.0012968359444793542,0.0015481563715955046,0.04539270128016274,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1015,20,5.0,0.0016947914566154839,0.0019883714339998227,0.04556996884540763,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1016,20,5.0,0.03105058237766948,0.03165270828712695,0.17999662653397994,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1016,20,5.0,0.0012601885755410141,0.0014285111717601317,0.043578262116836866,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1016,20,5.0,0.0009019300613008009,0.0009600483292441596,0.03757390561329304,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1016,20,5.0,0.001479482885992562,0.0017245724240401062,0.04733432735109876,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1016,20,5.0,0.0025976528488553517,0.002808819911981669,0.05783172182432145,,
linear_fast,linear,0.02,0.02,0.0,0,0,SGD,1017,20,5.0,0.02984131722058417,0.030818587275133348,0.17533575365113102,,
linear_fast,linear,0.02,0.02,0.0,0,0,HeavyBall,1017,20,5.0,0.001081980473490862,0.0012992373052596268,0.04064996550104044,,
linear_fast,linear,0.02,0.02,0.0,0,0,Nesterov,1017,20,5.0,0.0007550747487958243,0.000861805796848464,0.03365918324042347,,
linear_fast,linear,0.02,0.02,0.0,0,0,Adam,1017,20,5.0,0.0012871336105249537,0.0015549151561488912,0.043385545750123204,,
linear_fast,linear,0.02,0.02,0.0,0,0,AMSGrad,1017,20,5.0,0.0027485297377531,0.0030726898474338704,0.05734502192838476,,
