path_kind,dim,method,metric,queries,mean,std,ci_low,ci_high,runs
linear,200,FirstOrderReference,squared_error,6000.0,1.1679717885324759e-06,4.30756595923134e-22,1.1679717885324756e-06,1.167971788532476e-06,30
linear,200,FirstOrderReference,squared_error,6050.0,1.1679717885324835e-06,0.0,1.1679717885324835e-06,1.1679717885324835e-06,30
linear,200,FirstOrderReference,squared_error,6100.0,1.1679717885324363e-06,2.15378297961567e-22,1.1679717885324363e-06,1.1679717885324363e-06,30
linear,200,FirstOrderReference,squared_error,6150.0,1.1679717885324655e-06,2.15378297961567e-22,1.1679717885324655e-06,1.1679717885324655e-06,30
linear,200,FirstOrderReference,squared_error,6200.0,1.167971788532466e-06,2.15378297961567e-22,1.167971788532466e-06,1.167971788532466e-06,30
linear,200,FirstOrderReference,squared_error,6250.0,1.1679717885324475e-06,0.0,1.1679717885324475e-06,1.1679717885324475e-06,30
linear,200,FirstOrderReference,squared_error,6300.0,1.167971788532489e-06,2.15378297961567e-22,1.167971788532489e-06,1.167971788532489e-06,30
linear,200,FirstOrderReference,squared_error,6350.0,1.1679717885324593e-06,0.0,1.1679717885324593e-06,1.1679717885324593e-06,30
linear,200,FirstOrderReference,squared_error,6400.0,1.1679717885324534e-06,4.30756595923134e-22,1.1679717885324532e-06,1.1679717885324536e-06,30
linear,200,FirstOrderReference,squared_error,6450.0,1.1679717885324318e-06,2.15378297961567e-22,1.1679717885324318e-06,1.1679717885324318e-06,30
linear,200,FirstOrderReference,squared_error,6500.0,1.1679717885324856e-06,4.30756595923134e-22,1.1679717885324854e-06,1.1679717885324858e-06,30
linear,200,FirstOrderReference,squared_error,6550.0,1.1679717885324797e-06,0.0,1.1679717885324797e-06,1.1679717885324797e-06,30
linear,200,FirstOrderReference,squared_error,6600.0,1.167971788532467e-06,4.30756595923134e-22,1.1679717885324667e-06,1.1679717885324672e-06,30
linear,200,FirstOrderReference,squared_error,6650.0,1.1679717885324615e-06,0.0,1.1679717885324615e-06,1.1679717885324615e-06,30
linear,200,FirstOrderReference,squared_error,6700.0,1.1679717885324676e-06,0.0,1.1679717885324676e-06,1.1679717885324676e-06,30
linear,200,FirstOrderReference,squared_error,6750.0,1.1679717885324894e-06,2.15378297961567e-22,1.1679717885324894e-06,1.1679717885324894e-06,30
linear,200,FirstOrderReference,squared_error,6800.0,1.1679717885324498e-06,0.0,1.1679717885324498e-06,1.1679717885324498e-06,30
linear,200,FirstOrderReference,squared_error,6850.0,1.1679717885324653e-06,2.15378297961567e-22,1.1679717885324653e-06,1.1679717885324653e-06,30
linear,200,FirstOrderReference,squared_error,6900.0,1.1679717885324953e-06,0.0,1.1679717885324953e-06,1.1679717885324953e-06,30
linear,200,FirstOrderReference,squared_error,6950.0,1.1679717885324994e-06,2.15378297961567e-22,1.1679717885324994e-06,1.1679717885324994e-06,30
linear,200,FirstOrderReference,squared_error,7000.0,1.1679717885325269e-06,2.15378297961567e-22,1.1679717885325269e-06,1.1679717885325269e-06,30
linear,200,FirstOrderReference,squared_error,7050.0,1.167971788532611e-06,2.15378297961567e-22,1.167971788532611e-06,1.167971788532611e-06,30
linear,200,FirstOrderReference,squared_error,7100.0,1.1679717885325879e-06,0.0,1.1679717885325879e-06,1.1679717885325879e-06,30
linear,200,FirstOrderReference,squared_error,7150.0,1.1679717885326774e-06,2.15378297961567e-22,1.1679717885326774e-06,1.1679717885326774e-06,30
linear,200,FirstOrderReference,squared_error,7200.0,1.1679717885326906e-06,4.30756595923134e-22,1.1679717885326904e-06,1.1679717885326908e-06,30
linear,200,FirstOrderReference,squared_error,7250.0,1.1679717885326419e-06,2.15378297961567e-22,1.1679717885326419e-06,1.1679717885326419e-06,30
linear,200,FirstOrderReference,squared_error,7300.0,1.1679717885324161e-06,2.15378297961567e-22,1.1679717885324161e-06,1.1679717885324161e-06,30
linear,200,FirstOrderReference,squared_error,7350.0,1.1679717885324007e-06,2.15378297961567e-22,1.1679717885324007e-06,1.1679717885324007e-06,30
linear,200,FirstOrderReference,squared_error,7400.0,1.1679717885324147e-06,2.15378297961567e-22,1.1679717885324147e-06,1.1679717885324147e-06,30
linear,200,FirstOrderReference,squared_error,7450.0,1.1679717885324214e-06,2.15378297961567e-22,1.1679717885324214e-06,1.1679717885324214e-06,30
linear,200,FirstOrderReference,squared_error,7500.0,1.1679717885324295e-06,2.15378297961567e-22,1.1679717885324295e-06,1.1679717885324295e-06,30
linear,200,FirstOrderReference,squared_error,7550.0,1.1679717885324227e-06,0.0,1.1679717885324227e-06,1.1679717885324227e-06,30
linear,200,FirstOrderReference,squared_error,7600.0,1.1679717885324322e-06,0.0,1.1679717885324322e-06,1.1679717885324322e-06,30
linear,200,FirstOrderReference,squared_error,7650.0,1.1679717885324263e-06,4.30756595923134e-22,1.167971788532426e-06,1.1679717885324265e-06,30
linear,200,FirstOrderReference,squared_error,7700.0,1.1679717885324163e-06,2.15378297961567e-22,1.1679717885324163e-06,1.1679717885324163e-06,30
linear,200,FirstOrderReference,squared_error,7750.0,1.1679717885324615e-06,0.0,1.1679717885324615e-06,1.1679717885324615e-06,30
linear,200,FirstOrderReference,squared_error,7800.0,1.167971788532482e-06,2.15378297961567e-22,1.167971788532482e-06,1.167971788532482e-06,30
linear,200,FirstOrderReference,squared_error,7850.0,1.1679717885324568e-06,2.15378297961567e-22,1.1679717885324568e-06,1.1679717885324568e-06,30
linear,200,FirstOrderReference,squared_error,7900.0,1.1679717885324636e-06,2.15378297961567e-22,1.1679717885324636e-06,1.1679717885324636e-06,30
linear,200,FirstOrderReference,squared_error,7950.0,1.167971788532502e-06,0.0,1.167971788532502e-06,1.167971788532502e-06,30
linear,200,FirstOrderReference,squared_error,8000.0,1.1679717885324998e-06,2.15378297961567e-22,1.1679717885324998e-06,1.1679717885324998e-06,30
linear,200,FirstOrderReference,squared_error,8050.0,1.1679717885324805e-06,2.15378297961567e-22,1.1679717885324805e-06,1.1679717885324805e-06,30
linear,200,FirstOrderReference,squared_error,8100.0,1.1679717885325195e-06,2.15378297961567e-22,1.1679717885325195e-06,1.1679717885325195e-06,30
linear,200,FirstOrderReference,squared_error,8150.0,1.1679717885324896e-06,4.30756595923134e-22,1.1679717885324894e-06,1.1679717885324898e-06,30
linear,200,FirstOrderReference,squared_error,8200.0,1.1679717885325182e-06,2.15378297961567e-22,1.1679717885325182e-06,1.1679717885325182e-06,30
linear,200,FirstOrderReference,squared_error,8250.0,1.1679717885324972e-06,0.0,1.1679717885324972e-06,1.1679717885324972e-06,30
linear,200,FirstOrderReference,squared_error,8300.0,1.167971788532491e-06,2.15378297961567e-22,1.167971788532491e-06,1.167971788532491e-06,30
linear,200,FirstOrderReference,squared_error,8350.0,1.1679717885325555e-06,2.15378297961567e-22,1.1679717885325555e-06,1.1679717885325555e-06,30
linear,200,FirstOrderReference,squared_error,8400.0,1.1679717885325413e-06,4.30756595923134e-22,1.167971788532541e-06,1.1679717885325415e-06,30
linear,200,FirstOrderReference,squared_error,8450.0,1.1679717885325758e-06,2.15378297961567e-22,1.1679717885325758e-06,1.1679717885325758e-06,30
linear,200,FirstOrderReference,squared_error,8500.0,1.1679717885326656e-06,2.15378297961567e-22,1.1679717885326656e-06,1.1679717885326656e-06,30
linear,200,FirstOrderReference,squared_error,8550.0,1.1679717885326294e-06,4.30756595923134e-22,1.1679717885326292e-06,1.1679717885326296e-06,30
linear,200,FirstOrderReference,squared_error,8600.0,1.1679717885323793e-06,2.15378297961567e-22,1.1679717885323793e-06,1.1679717885323793e-06,30
linear,200,FirstOrderReference,squared_error,8650.0,1.1679717885324185e-06,0.0,1.1679717885324185e-06,1.1679717885324185e-06,30
linear,200,FirstOrderReference,squared_error,8700.0,1.1679717885324066e-06,0.0,1.1679717885324066e-06,1.1679717885324066e-06,30
linear,200,FirstOrderReference,squared_error,8750.0,1.167971788532408e-06,2.15378297961567e-22,1.167971788532408e-06,1.167971788532408e-06,30
linear,200,FirstOrderReference,squared_error,8800.0,1.1679717885323518e-06,4.30756595923134e-22,1.1679717885323515e-06,1.167971788532352e-06,30
linear,200,FirstOrderReference,squared_error,8850.0,1.1679717885323778e-06,2.15378297961567e-22,1.1679717885323778e-06,1.1679717885323778e-06,30
linear,200,FirstOrderReference,squared_error,8900.0,1.167971788532382e-06,2.15378297961567e-22,1.167971788532382e-06,1.167971788532382e-06,30
linear,200,FirstOrderReference,squared_error,8950.0,1.1679717885323933e-06,0.0,1.1679717885323933e-06,1.1679717885323933e-06,30
linear,200,FirstOrderReference,squared_error,9000.0,1.1679717885324316e-06,2.15378297961567e-22,1.1679717885324316e-06,1.1679717885324316e-06,30
linear,200,FirstOrderReference,squared_error,9050.0,1.1679717885324667e-06,4.30756595923134e-22,1.1679717885324665e-06,1.167971788532467e-06,30
linear,200,FirstOrderReference,squared_error,9100.0,1.167971788532454e-06,2.15378297961567e-22,1.167971788532454e-06,1.167971788532454e-06,30
linear,200,FirstOrderReference,squared_error,9150.0,1.167971788532464e-06,4.30756595923134e-22,1.1679717885324638e-06,1.1679717885324642e-06,30
linear,200,FirstOrderReference,squared_error,9200.0,1.1679717885324432e-06,2.15378297961567e-22,1.1679717885324432e-06,1.1679717885324432e-06,30
linear,200,FirstOrderReference,squared_error,9250.0,1.1679717885324555e-06,2.15378297961567e-22,1.1679717885324555e-06,1.1679717885324555e-06,30
linear,200,FirstOrderReference,squared_error,9300.0,1.1679717885325008e-06,2.15378297961567e-22,1.1679717885325008e-06,1.1679717885325008e-06,30
linear,200,FirstOrderReference,squared_error,9350.0,1.1679717885324881e-06,0.0,1.1679717885324881e-06,1.1679717885324881e-06,30
linear,200,FirstOrderReference,squared_error,9400.0,1.1679717885325176e-06,2.15378297961567e-22,1.1679717885325176e-06,1.1679717885325176e-06,30
linear,200,FirstOrderReference,squared_error,9450.0,1.167971788532481e-06,2.15378297961567e-22,1.167971788532481e-06,1.167971788532481e-06,30
linear,200,FirstOrderReference,squared_error,9500.0,1.167971788532501e-06,2.15378297961567e-22,1.167971788532501e-06,1.167971788532501e-06,30
linear,200,FirstOrderReference,squared_error,9550.0,1.1679717885325637e-06,2.15378297961567e-22,1.1679717885325637e-06,1.1679717885325637e-06,30
linear,200,FirstOrderReference,squared_error,9600.0,1.1679717885325752e-06,4.30756595923134e-22,1.167971788532575e-06,1.1679717885325754e-06,30
linear,200,FirstOrderReference,squared_error,9650.0,1.167971788532567e-06,2.15378297961567e-22,1.167971788532567e-06,1.167971788532567e-06,30
linear,200,FirstOrderReference,squared_error,9700.0,1.1679717885326317e-06,4.30756595923134e-22,1.1679717885326315e-06,1.167971788532632e-06,30
linear,200,FirstOrderReference,squared_error,9750.0,1.1679717885326099e-06,2.15378297961567e-22,1.1679717885326099e-06,1.1679717885326099e-06,30
linear,200,FirstOrderReference,squared_error,9800.0,1.1679717885327448e-06,2.15378297961567e-22,1.1679717885327448e-06,1.1679717885327448e-06,30
linear,200,FirstOrderReference,squared_error,9850.0,1.1679717885327177e-06,2.15378297961567e-22,1.1679717885327177e-06,1.1679717885327177e-06,30
linear,200,FirstOrderReference,squared_error,9900.0,1.167971788532686e-06,2.15378297961567e-22,1.167971788532686e-06,1.167971788532686e-06,30
linear,200,FirstOrderReference,squared_error,9950.0,1.1679717885324737e-06,4.30756595923134e-22,1.1679717885324735e-06,1.167971788532474e-06,30
linear,200,FirstOrderReference,squared_error,10000.0,1.167971788532487e-06,4.30756595923134e-22,1.1679717885324869e-06,1.1679717885324873e-06,30
linear,200,Gaussian-m1,squared_error,0.0,1.0,0.0,1.0,1.0,30
linear,200,Gaussian-m1,squared_error,50.0,0.9037106635549289,0.036973129562377346,0.8904799990607838,0.916941328049074,30
linear,200,Gaussian-m1,squared_error,100.0,0.8171547584955093,0.037820400265627045,0.8036209020740619,0.8306886149169568,30
linear,200,Gaussian-m1,squared_error,150.0,0.7446832104675406,0.027056100361686614,0.735001309296544,0.7543651116385373,30
linear,200,Gaussian-m1,squared_error,200.0,0.6684457501589242,0.03750316171729037,0.6550254160940457,0.6818660842238026,30
linear,200,Gaussian-m1,squared_error,250.0,0.6108488898700526,0.04034375961035467,0.5964120609038567,0.6252857188362485,30
linear,200,Gaussian-m1,squared_error,300.0,0.5511928053125801,0.03808461624906458,0.5375644004157336,0.5648212102094265,30
linear,200,Gaussian-m1,squared_error,350.0,0.497630022490718,0.03321200093638178,0.48574526059012857,0.5095147843913075,30
linear,200,Gaussian-m1,squared_error,400.0,0.45639749652899064,0.02881036349742921,0.44608784035704657,0.4667071527009347,30
linear,200,Gaussian-m1,squared_error,450.0,0.41438594654915717,0.028030164668730026,0.404355480942454,0.42441641215586035,30
linear,200,Gaussian-m1,squared_error,500.0,0.3728002764550211,0.026729246345342097,0.3632353384916296,0.38236521441841265,30
linear,200,Gaussian-m1,squared_error,550.0,0.3364864965474944,0.025125091636480055,0.32749559797435385,0.34547739512063497,30
linear,200,Gaussian-m1,squared_error,600.0,0.3035220798923281,0.02259126647500157,0.295437899008362,0.3116062607762942,30
linear,200,Gaussian-m1,squared_error,650.0,0.26931942861432095,0.02210564491912802,0.26140902517232245,0.27722983205631946,30
linear,200,Gaussian-m1,squared_error,700.0,0.2442146106634763,0.02016784199008296,0.236997641093953,0.2514315802329996,30
linear,200,Gaussian-m1,squared_error,750.0,0.22136838021199715,0.019301913879447283,0.2144612790372642,0.2282754813867301,30
linear,200,Gaussian-m1,squared_error,800.0,0.19747686183918736,0.018213647841164186,0.1909591916648409,0.20399453201353382,30
linear,200,Gaussian-m1,squared_error,850.0,0.1790446028242008,0.017809629606636023,0.17267150871830808,0.1854176969300935,30
linear,200,Gaussian-m1,squared_error,900.0,0.16192458086338077,0.0182628275779298,0.15538931194625116,0.16845984978051037,30
linear,200,Gaussian-m1,squared_error,950.0,0.14778246442704615,0.019124171880704352,0.14093896740970321,0.1546259614443891,30
linear,200,Gaussian-m1,squared_error,1000.0,0.13295567619425058,0.016252138152586502,0.12713992324732742,0.13877142914117374,30
linear,200,Gaussian-m1,squared_error,1050.0,0.11961278992755658,0.015019640297379164,0.11423808067385098,0.12498749918126219,30
linear,200,Gaussian-m1,squared_error,1100.0,0.10859355102067837,0.01347365561225654,0.10377206528156424,0.1134150367597925,30
linear,200,Gaussian-m1,squared_error,1150.0,0.10006995989983482,0.013040156503594613,0.09540359982449606,0.10473631997517358,30
linear,200,Gaussian-m1,squared_error,1200.0,0.09160037596987308,0.013836573756916165,0.08664902164057839,0.09655173029916778,30
linear,200,Gaussian-m1,squared_error,1250.0,0.08268373297058336,0.012653143523785588,0.07815586371144921,0.08721160222971751,30
linear,200,Gaussian-m1,squared_error,1300.0,0.07586367552563207,0.012432721432954418,0.0714146832986941,0.08031266775257004,30
linear,200,Gaussian-m1,squared_error,1350.0,0.0690273752502015,0.011712700533680176,0.0648360391930232,0.0732187113073798,30
linear,200,Gaussian-m1,squared_error,1400.0,0.06225804002202155,0.01085526354503481,0.05837353385065257,0.06614254619339054,30
linear,200,Gaussian-m1,squared_error,1450.0,0.05683376865148162,0.009646426024532254,0.05338183943129337,0.06028569787166987,30
linear,200,Gaussian-m1,squared_error,1500.0,0.051959564812412734,0.008532117821038228,0.048906385661748084,0.055012743963077385,30
linear,200,Gaussian-m1,squared_error,1550.0,0.047637329387789897,0.008003708904227367,0.04477323893956371,0.05050141983601608,30
linear,200,Gaussian-m1,squared_error,1600.0,0.04362335197415113,0.007639089464784125,0.040889738916625076,0.04635696503167719,30
linear,200,Gaussian-m1,squared_error,1650.0,0.040046861133256624,0.007511206623991991,0.03735901036258877,0.04273471190392448,30
linear,200,Gaussian-m1,squared_error,1700.0,0.03676359395542753,0.007427191155545547,0.03410580773402803,0.03942138017682704,30
linear,200,Gaussian-m1,squared_error,1750.0,0.03369478550725547,0.0068902774229709345,0.03122913139752937,0.03616043961698157,30
linear,200,Gaussian-m1,squared_error,1800.0,0.030940479993059024,0.006357436956062011,0.028665500395607623,0.03321545959051042,30
linear,200,Gaussian-m1,squared_error,1850.0,0.028475370870194028,0.005922095937166087,0.02635617605563026,0.030594565684757796,30
linear,200,Gaussian-m1,squared_error,1900.0,0.02611495471684202,0.00543176406521755,0.024171222909205817,0.02805868652447822,30
linear,200,Gaussian-m1,squared_error,1950.0,0.024196422014857312,0.005180186148673035,0.022342716208464012,0.026050127821250612,30
linear,200,Gaussian-m1,squared_error,2000.0,0.022611969635512208,0.004984335208708665,0.020828348187900598,0.024395591083123818,30
linear,200,Gaussian-m1,squared_error,2050.0,0.020950002454803055,0.004641049814320302,0.019289224107914907,0.022610780801691203,30
linear,200,Gaussian-m1,squared_error,2100.0,0.019188658528330713,0.004086664700532581,0.017726264346588746,0.02065105271007268,30
linear,200,Gaussian-m1,squared_error,2150.0,0.01772895116333629,0.0038220296527001997,0.0163612554172611,0.01909664690941148,30
linear,200,Gaussian-m1,squared_error,2200.0,0.016346786881535,0.0033967969126979087,0.015131258717200613,0.017562315045869387,30
linear,200,Gaussian-m1,squared_error,2250.0,0.015334300117830078,0.003203228307078073,0.014188039589421258,0.016480560646238897,30
linear,200,Gaussian-m1,squared_error,2300.0,0.014299388492413528,0.0029773282220345826,0.013233965271254202,0.015364811713572854,30
linear,200,Gaussian-m1,squared_error,2350.0,0.013315837256503978,0.002680963174899554,0.012356466905438318,0.014275207607569639,30
linear,200,Gaussian-m1,squared_error,2400.0,0.012436493175051497,0.0025386149832442775,0.011528061470171084,0.013344924879931911,30
linear,200,Gaussian-m1,squared_error,2450.0,0.011670990208888902,0.0024137446667651663,0.010807242772886121,0.012534737644891682,30
linear,200,Gaussian-m1,squared_error,2500.0,0.011074443549330367,0.002281901098630573,0.01025787572826272,0.011891011370398014,30
linear,200,Gaussian-m1,squared_error,2550.0,0.010457226612811716,0.0020266340070708476,0.00973200494731159,0.011182448278311843,30
linear,200,Gaussian-m1,squared_error,2600.0,0.009876449210640369,0.001961655960071283,0.009174479640635311,0.010578418780645426,30
linear,200,Gaussian-m1,squared_error,2650.0,0.009377801229911562,0.00187634055023187,0.00870636138722811,0.010049241072595014,30
linear,200,Gaussian-m1,squared_error,2700.0,0.008905600831361734,0.0017849738324536488,0.008266856148735412,0.009544345513988056,30
linear,200,Gaussian-m1,squared_error,2750.0,0.00847955420705127,0.001550791922608577,0.007924610444618382,0.009034497969484159,30
linear,200,Gaussian-m1,squared_error,2800.0,0.008130087520857336,0.0015255378422662654,0.007584180815013168,0.008675994226701504,30
linear,200,Gaussian-m1,squared_error,2850.0,0.007723796011775186,0.0013865828405489106,0.007227613714691277,0.008219978308859094,30
linear,200,Gaussian-m1,squared_error,2900.0,0.007506923442538402,0.0012963218267322684,0.007043040634430525,0.007970806250646278,30
linear,200,Gaussian-m1,squared_error,2950.0,0.007228913967812281,0.0012490161739340004,0.006781959270152681,0.0076758686654718805,30
linear,200,Gaussian-m1,squared_error,3000.0,0.006954399962458579,0.001203534979855425,0.006523720501079196,0.007385079423837962,30
linear,200,Gaussian-m1,squared_error,3050.0,0.006798728564507795,0.0011836339096156308,0.006375170609653114,0.007222286519362476,30
linear,200,Gaussian-m1,squared_error,3100.0,0.006622857843598857,0.0011130835119366545,0.00622454602432067,0.007021169662877044,30
linear,200,Gaussian-m1,squared_error,3150.0,0.006365603599197498,0.0010091359777811228,0.0060044889272986065,0.00672671827109639,30
linear,200,Gaussian-m1,squared_error,3200.0,0.006167420279197562,0.0009763243474723287,0.005818047098410185,0.006516793459984938,30
linear,200,Gaussian-m1,squared_error,3250.0,0.005924781487579463,0.0009293896204213744,0.0055922036831663755,0.006257359291992551,30
linear,200,Gaussian-m1,squared_error,3300.0,0.005764024197367495,0.0009091166098684994,0.005438700996610796,0.006089347398124194,30
linear,200,Gaussian-m1,squared_error,3350.0,0.005560938735565566,0.000892667570631755,0.005241501747903845,0.005880375723227286,30
linear,200,Gaussian-m1,squared_error,3400.0,0.005464552418283613,0.0009330600492826456,0.005130661167770941,0.005798443668796284,30
linear,200,Gaussian-m1,squared_error,3450.0,0.005264611382454066,0.0008808391795156847,0.004949407130192745,0.005579815634715386,30
linear,200,Gaussian-m1,squared_error,3500.0,0.005139972025872138,0.0008438893847541574,0.0048379900878537194,0.005441953963890557,30
linear,200,Gaussian-m1,squared_error,3550.0,0.004958798170947004,0.0008233622249259457,0.004664161782735143,0.0052534345591588654,30
linear,200,Gaussian-m1,squared_error,3600.0,0.004867587339401936,0.0007972141851271983,0.004582307907061855,0.0051528667717420165,30
linear,200,Gaussian-m1,squared_error,3650.0,0.0047552293998518,0.0007550880034006818,0.004485024628040594,0.0050254341716630055,30
linear,200,Gaussian-m1,squared_error,3700.0,0.004723477441332475,0.0007455621521897064,0.004456681451598559,0.004990273431066391,30
linear,200,Gaussian-m1,squared_error,3750.0,0.004645508456431013,0.0007179554478870824,0.004388591398957913,0.004902425513904113,30
linear,200,Gaussian-m1,squared_error,3800.0,0.00456689171926648,0.0007325590123703851,0.004304748843357555,0.004829034595175404,30
linear,200,Gaussian-m1,squared_error,3850.0,0.004527079398718357,0.0007136326853311229,0.0042717092219595135,0.0047824495754772,30
linear,200,Gaussian-m1,squared_error,3900.0,0.00444012111455624,0.0006913963112579018,0.004192708122066387,0.0046875341070460935,30
linear,200,Gaussian-m1,squared_error,3950.0,0.004407789931653151,0.0006762809041972829,0.004165785918113107,0.004649793945193195,30
linear,200,Gaussian-m1,squared_error,4000.0,0.004354221652189999,0.0006780992925607023,0.0041115669367309884,0.00459687636764901,30
linear,200,Gaussian-m1,squared_error,4050.0,0.004346912389629336,0.0007034327888558341,0.004095192198947865,0.004598632580310807,30
linear,200,Gaussian-m1,squared_error,4100.0,0.004300153843377054,0.0006712156593081162,0.0040599624044419325,0.004540345282312176,30
linear,200,Gaussian-m1,squared_error,4150.0,0.004227819958166294,0.0006250690021520346,0.004004141888415364,0.004451498027917225,30
linear,200,Gaussian-m1,squared_error,4200.0,0.004223326727784482,0.0006150021842713142,0.004003251022547455,0.004443402433021509,30
linear,200,Gaussian-m1,squared_error,4250.0,0.004175719052514996,0.0005716608213056514,0.003971152854828587,0.004380285250201406,30
linear,200,Gaussian-m1,squared_error,4300.0,0.0041451523940496645,0.0005726933366359854,0.003940216715497491,0.004350088072601838,30
linear,200,Gaussian-m1,squared_error,4350.0,0.0041360757537538045,0.0005531569170588318,0.003938131093162555,0.004334020414345054,30
linear,200,Gaussian-m1,squared_error,4400.0,0.004148454580166907,0.0004994522335140544,0.003969727893768143,0.004327181266565671,30
linear,200,Gaussian-m1,squared_error,4450.0,0.004175918913671436,0.0004710378431675944,0.004007360186272341,0.004344477641070531,30
linear,200,Gaussian-m1,squared_error,4500.0,0.004199081179925225,0.00046186367066019987,0.004033805387995576,0.004364356971854874,30
linear,200,Gaussian-m1,squared_error,4550.0,0.004219856846660417,0.0004665205685560352,0.004052914605220744,0.004386799088100091,30
linear,200,Gaussian-m1,squared_error,4600.0,0.004175849607434079,0.0004531716857132161,0.004013684202371403,0.004338015012496756,30
linear,200,Gaussian-m1,squared_error,4650.0,0.004166427626949663,0.00042556572257852846,0.004014140888924263,0.004318714364975063,30
linear,200,Gaussian-m1,squared_error,4700.0,0.004143654964161469,0.00044584085574811487,0.003984112862911044,0.004303197065411893,30
linear,200,Gaussian-m1,squared_error,4750.0,0.004178587147896796,0.00041254038265271196,0.00403096146790247,0.004326212827891121,30
linear,200,Gaussian-m1,squared_error,4800.0,0.004209233926255368,0.0004165624450930453,0.0040601689697012154,0.004358298882809521,30
linear,200,Gaussian-m1,squared_error,4850.0,0.0042219641414267305,0.0004568812495139948,0.004058471286006222,0.004385456996847239,30
linear,200,Gaussian-m1,squared_error,4900.0,0.004246223039739952,0.0004564344748437072,0.004082890060581936,0.0044095560188979685,30
linear,200,Gaussian-m1,squared_error,4950.0,0.004233570061802962,0.0004348199653618432,0.004077971735527861,0.0043891683880780625,30
linear,200,Gaussian-m1,squared_error,5000.0,0.0042310792156057065,0.00047568661421501296,0.004060856946851944,0.004401301484359469,30
linear,200,Gaussian-m1,squared_error,5050.0,0.004255281140855558,0.00046778798685215636,0.004087885359603372,0.004422676922107744,30
linear,200,Gaussian-m1,squared_error,5100.0,0.004249220683762646,0.00048432233785801384,0.004075908160990977,0.004422533206534315,30
linear,200,Gaussian-m1,squared_error,5150.0,0.004266530129539545,0.0005112029053301541,0.004083598519234696,0.004449461739844394,30
linear,200,Gaussian-m1,squared_error,5200.0,0.004252174869727386,0.0004847760834468665,0.0040786999761820535,0.004425649763272718,30
linear,200,Gaussian-m1,squared_error,5250.0,0.004261561155425391,0.000482984057780269,0.004088727530029125,0.004434394780821657,30
linear,200,Gaussian-m1,squared_error,5300.0,0.004292474025524202,0.0004242410762797298,0.004140661306089066,0.004444286744959338,30
linear,200,Gaussian-m1,squared_error,5350.0,0.004254935711298958,0.00045693038496456996,0.004091425272983277,0.004418446149614639,30
linear,200,Gaussian-m1,squared_error,5400.0,0.00429114977659647,0.0005094756158625538,0.004108836268889388,0.004473463284303552,30
linear,200,Gaussian-m1,squared_error,5450.0,0.004275580026809924,0.0005014793902552255,0.004096127931687665,0.004455032121932183,30
linear,200,Gaussian-m1,squared_error,5500.0,0.004277858572446903,0.000510733948815792,0.004095094776075506,0.004460622368818301,30
linear,200,Gaussian-m1,squared_error,5550.0,0.0042637737174558,0.0004911584539322442,0.004088014921964139,0.004439532512947461,30
linear,200,Gaussian-m1,squared_error,5600.0,0.004261984217326805,0.0005024913752289183,0.004082169988032553,0.004441798446621056,30
linear,200,Gaussian-m1,squared_error,5650.0,0.0042819358476081934,0.0005356809444325558,0.004090244883505824,0.004473626811710563,30
linear,200,Gaussian-m1,squared_error,5700.0,0.004267705234126943,0.0005132425932645964,0.004084043730868677,0.0044513667373852085,30
linear,200,Gaussian-m1,squared_error,5750.0,0.0042335937515902014,0.0005282531867075782,0.004044560776453499,0.004422626726726904,30
linear,200,Gaussian-m1,squared_error,5800.0,0.004227431412396307,0.0004983664767672488,0.004049093259059507,0.0044057695657331065,30
linear,200,Gaussian-m1,squared_error,5850.0,0.0042435257711152755,0.0004792233444485259,0.004072037899701425,0.004415013642529126,30
linear,200,Gaussian-m1,squared_error,5900.0,0.004219345372181279,0.0005087820110350674,0.00403728006777407,0.004401410676588488,30
linear,200,Gaussian-m1,squared_error,5950.0,0.004170497767703983,0.0005180384505840896,0.003985120088944562,0.004355875446463405,30
linear,200,Gaussian-m1,squared_error,6000.0,0.004141389618714945,0.0004667787396915993,0.003974354991920903,0.004308424245508987,30
linear,200,Gaussian-m1,squared_error,6050.0,0.004117382397222192,0.0004603331496072434,0.00395265429521743,0.004282110499226954,30
linear,200,Gaussian-m1,squared_error,6100.0,0.004115623331604047,0.00048007205671990444,0.003943831752404365,0.004287414910803729,30
linear,200,Gaussian-m1,squared_error,6150.0,0.004115114947864675,0.00047695882711415834,0.003944437423571743,0.004285792472157607,30
linear,200,Gaussian-m1,squared_error,6200.0,0.004100679614791528,0.0004693545929344139,0.003932723230752557,0.004268635998830499,30
linear,200,Gaussian-m1,squared_error,6250.0,0.0040838494770020625,0.0004046986088234351,0.003939029939733607,0.004228669014270518,30
linear,200,Gaussian-m1,squared_error,6300.0,0.004082435846259753,0.0004214291982696993,0.00393162934444778,0.004233242348071726,30
linear,200,Gaussian-m1,squared_error,6350.0,0.004052839995678345,0.0004408670470885027,0.003895077748998316,0.004210602242358375,30
linear,200,Gaussian-m1,squared_error,6400.0,0.004042940835821564,0.00043831756060469046,0.0038860909111629307,0.004199790760480197,30
linear,200,Gaussian-m1,squared_error,6450.0,0.003997591939073181,0.000429355718164206,0.0038439489685453687,0.004151234909600994,30
linear,200,Gaussian-m1,squared_error,6500.0,0.004024775238028699,0.00043824156273777074,0.0038679525088574744,0.004181597967199923,30
