case_id,method,seed,frozen,streaming,freshness_log_ratio
cyclic_fast_d20,SPSA-m1,1001,0.6964680552608812,0.6935363480866026,-0.004218276595980999
cyclic_fast_d20,SPSA-m1,1002,0.7164293927282891,0.7129630571910509,-0.00485009184486494
cyclic_fast_d20,SPSA-m1,1003,0.638795972232406,0.6344192802548403,-0.006875049930757694
cyclic_fast_d20,SPSA-m1,1004,0.7115569099742242,0.7093464583406424,-0.0031113353181443874
cyclic_fast_d20,SPSA-m1,1005,0.6995086792242359,0.698660917461366,-0.0012126738684220802
cyclic_fast_d20,SPSA-m1,1006,0.6766892344510052,0.6707924275481558,-0.00875239301956911
cyclic_fast_d20,SPSA-m1,1007,0.7430442572733199,0.7399927557088539,-0.004115212019897738
cyclic_fast_d20,SPSA-m1,1008,0.6766802406339428,0.6760543089888411,-0.0009254316598155788
cyclic_fast_d20,SPSA-m1,1009,0.711669914934461,0.704891274975894,-0.009570630268107422
cyclic_fast_d20,SPSA-m1,1010,0.71969589233983,0.7170451874612197,-0.0036898894635699598
cyclic_fast_d20,SPSA-m1,1011,0.6687961153541157,0.6643005260347292,-0.006744606837528887
cyclic_fast_d20,SPSA-m1,1012,0.6922036072584479,0.6874972717037554,-0.00682228138078487
cyclic_fast_d20,SPSA-m1,1013,0.7111494689136408,0.7091660566650362,-0.0027929196043680973
cyclic_fast_d20,SPSA-m1,1014,0.7420031652309163,0.7386027647406922,-0.004593263338851025
cyclic_fast_d20,SPSA-m1,1015,0.6993134460463146,0.696520003960604,-0.004002548892969386
cyclic_fast_d20,SPSA-m1,1016,0.7196808960145722,0.7189662555229138,-0.00099348968185157
cyclic_fast_d20,SPSA-m1,1017,0.7377925642998462,0.7391412466438491,0.0018263279083788535
cyclic_fast_d20,SPSA-m1,1018,0.689736924736558,0.6805998772204372,-0.01333567472446545
cyclic_fast_d20,SPSA-m1,1019,0.7294733077365614,0.7202994478700228,-0.012655752120250299
cyclic_fast_d20,SPSA-m1,1020,0.7095635323716645,0.7074433304663819,-0.0029925098362007544
